combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",250,1500.0,1900.0,,0.43,2360,76,3,56,17,0.051,42.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",250,,1900.0,,0.44,7462,76,3,56,17,0.051,42.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",750,500.0,1900.0,0.25,0.31,-1245,76,3,56,17,0.051,82.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,1500.0,1900.0,min,0.24,6448,76,2,38,36,0.05,66.5
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",750,1000.0,1900.0,min,0.46,29080,76,3,59,14,0.048,82.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",750,1000.0,,min,0.48,22074,76,3,59,14,0.048,82.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",750,750.0,,min,0.33,-22658,76,3,60,13,0.048,82.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",750,1500.0,1900.0,min,0.46,29080,76,3,59,14,0.048,82.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",1000,500.0,1500.0,0.25,0.3,-3376,76,3,59,14,0.048,82.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": null}",750,750.0,,0.25,0.27,-5875,76,3,61,12,0.047,214.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",1000,,1900.0,min,0.69,61198,76,3,62,11,0.046,82.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",1000,750.0,,min,0.33,-29368,76,3,63,10,0.045,82.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",1000,750.0,1900.0,min,0.31,-22858,76,3,63,10,0.045,82.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": null}",1000,750.0,,min,0.32,8562,76,2,43,31,0.044,12.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,,0.18,-7594,76,3,68,5,0.042,11.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,,0.18,-7594,76,3,68,5,0.042,11.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1000.0,,,0.18,-7594,76,3,68,5,0.042,11.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1000.0,1500.0,0.5,0.32,192,76,3,69,4,0.042,42.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,,1500.0,0.5,0.44,15518,76,3,69,4,0.042,42.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",250,750.0,,,0.38,-535,76,3,68,5,0.042,42.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",1000,500.0,1900.0,0.25,0.28,-24014,76,3,69,4,0.042,82.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",1000,1000.0,1900.0,0.25,0.4,24880,76,3,69,4,0.042,70.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",250,500.0,1500.0,min,0.33,-200,76,2,46,28,0.042,112.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1500.0,1500.0,,0.25,5463,76,3,71,2,0.041,11.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1500.0,,0.5,0.38,-1091,76,3,70,3,0.041,42.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,,1900.0,0.5,0.29,14870,76,3,71,2,0.041,11.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": null}",250,,,,0.56,6982,76,3,70,3,0.041,16.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1500.0,1500.0,0.5,0.61,13478,76,3,70,3,0.041,15.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",500,,1900.0,0.5,0.71,33333,76,3,71,2,0.041,128.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",750,750.0,,0.25,0.33,-22658,76,3,70,3,0.041,82.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",250,1000.0,1900.0,,0.61,8160,76,3,70,3,0.041,15.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",250,1000.0,1900.0,,0.61,8160,76,3,70,3,0.041,15.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",250,750.0,1900.0,,0.56,8472,76,3,70,3,0.041,16.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",500,1000.0,,,0.49,9420,76,3,70,3,0.041,152.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",1000,1000.0,1900.0,0.5,0.4,24880,76,3,70,3,0.041,70.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,1500.0,,,0.56,949,76,3,70,3,0.041,120.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,,,,0.72,19944,76,3,70,3,0.041,120.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,,,0.25,0.72,19944,76,3,70,3,0.041,84.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,,1500.0,,0.44,15518,76,3,72,1,0.04,42.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,1500.0,1900.0,,0.41,5772,76,3,72,1,0.04,42.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1500.0,,,0.38,-1091,76,3,72,1,0.04,42.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,,1500.0,,0.44,11490,76,3,72,1,0.04,42.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",500,,1900.0,,0.71,33333,76,3,72,1,0.04,8.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",375,,1500.0,min,0.46,10574,76,2,48,26,0.04,37.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",375,,1500.0,0.25,0.46,10574,76,2,48,26,0.04,37.5
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",750,750.0,1500.0,0.25,0.22,13128,76,2,48,26,0.04,84.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": 2}",1000,500.0,1900.0,min,0.79,106966,76,2,49,25,0.039,245.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": 2}",1000,500.0,1500.0,min,0.79,103465,76,2,49,25,0.039,245.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 2}",1000,,1500.0,min,1.02,143411,76,2,50,24,0.038,250.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 2}",1000,,1500.0,min,1.02,143411,76,2,50,24,0.038,250.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 2}",1000,1500.0,,min,1.08,127359,76,2,50,24,0.038,250.5
"{""ASIA"": null, ""LDN"": null, ""NY"": 2}",1000,750.0,,min,0.96,129238,76,2,50,24,0.038,250.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",1000,1000.0,1900.0,min,0.83,110055,76,2,50,24,0.038,186.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 2}",1000,,1500.0,min,1.34,143560,76,2,51,23,0.038,257.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 2}",1000,,1900.0,min,1.35,148262,76,2,51,23,0.038,257.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 2}",1000,1500.0,1900.0,min,0.98,121851,76,2,51,23,0.038,245.5
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 2}",1000,500.0,1500.0,min,0.89,95063,76,2,50,24,0.038,249.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",1000,750.0,,min,0.98,112944,76,2,52,22,0.037,186.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",500,750.0,1900.0,0.25,0.38,3723,76,2,52,22,0.037,75.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",500,750.0,1900.0,0.5,0.38,3723,76,2,52,22,0.037,75.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",500,1000.0,1900.0,0.25,0.38,3723,76,2,52,22,0.037,74.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",500,1000.0,1900.0,0.5,0.38,3723,76,2,52,22,0.037,74.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 2}",1000,1500.0,1500.0,min,1.23,123013,76,2,52,22,0.037,249.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 2}",1000,1500.0,1500.0,min,1.23,123013,76,2,52,22,0.037,249.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",750,1500.0,1500.0,0.25,0.33,6,76,2,53,21,0.036,84.5
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",1000,1500.0,,0.25,0.32,5020,76,2,54,20,0.036,84.5
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 2}",1000,1000.0,,min,1.25,121222,76,2,53,21,0.036,249.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,1900.0,min,0.15,-6072,76,2,58,16,0.033,145.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,1900.0,0.25,0.15,-6072,76,2,58,16,0.033,145.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,,min,0.15,-6072,76,2,58,16,0.033,145.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,,0.25,0.15,-6072,76,2,58,16,0.033,145.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",500,1000.0,,0.5,0.26,1852,76,2,59,15,0.033,83.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",375,750.0,,,0.38,2847,76,2,59,15,0.033,75.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",750,1500.0,1500.0,0.25,0.36,6968,76,2,58,16,0.033,96.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",750,1500.0,1500.0,0.25,0.36,6968,76,2,58,16,0.033,96.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",375,500.0,1900.0,,0.38,2847,76,2,59,15,0.033,75.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",1000,500.0,1900.0,min,0.23,-10988,76,2,60,14,0.032,226.5
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",500,750.0,,0.25,0.31,2780,76,2,61,13,0.032,46.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",1000,,1500.0,0.25,0.39,14630,76,2,64,10,0.03,39.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",1000,,,0.25,0.41,12915,76,2,64,10,0.03,39.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",1000,1500.0,,0.25,0.38,7665,76,2,64,10,0.03,39.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",1000,750.0,,0.25,0.34,-8867,76,2,64,10,0.03,74.5
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",1000,750.0,1500.0,0.25,0.3,758,76,2,64,10,0.03,74.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,1900.0,0.5,0.15,-6072,76,2,67,7,0.029,145.5
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,,0.5,0.15,-6072,76,2,67,7,0.029,145.5
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1500.0,1500.0,0.25,0.61,13478,76,2,68,6,0.029,181.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,,1900.0,0.25,0.29,14870,76,2,70,4,0.028,13.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",250,750.0,,,0.52,5696,76,2,70,4,0.028,18.5
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,,min,0.62,5972,76,2,69,5,0.028,166.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,,0.25,0.62,5972,76,2,69,5,0.028,166.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,,0.5,0.62,5972,76,2,69,5,0.028,166.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,750.0,1900.0,,0.53,7252,76,2,70,4,0.028,18.5
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,1500.0,min,0.59,8518,76,2,69,5,0.028,166.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,1500.0,0.25,0.59,8518,76,2,69,5,0.028,166.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,1500.0,0.5,0.59,8518,76,2,69,5,0.028,166.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",500,,,,0.47,13610,76,2,73,1,0.027,57.5
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",500,,,,0.47,13610,76,2,73,1,0.027,57.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,,1900.0,,0.29,14870,76,2,71,3,0.027,13.5
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",250,1500.0,1500.0,,0.62,7062,76,2,71,3,0.027,14.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",500,,1900.0,0.5,0.65,17971,76,2,72,2,0.027,96.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1500.0,1500.0,,0.61,13478,76,2,71,3,0.027,14.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",250,,1500.0,,0.65,8678,76,2,71,3,0.027,14.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1000.0,1900.0,,0.57,10298,76,2,71,3,0.027,14.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",250,1500.0,1900.0,,0.54,8110,76,2,71,3,0.027,13.5
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",1000,,1900.0,,0.56,32044,76,2,71,3,0.027,49.5
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",250,,1900.0,,0.56,10642,76,2,71,3,0.027,13.5
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",375,1500.0,1500.0,,0.52,15688,76,2,71,3,0.027,13.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,1500.0,1900.0,0.5,0.47,23717,76,2,73,1,0.027,16.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",1000,,,,0.75,36617,76,2,73,1,0.027,130.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",250,1500.0,1500.0,,0.66,5430,76,2,71,3,0.027,13.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,,,,0.75,33511,76,2,73,1,0.027,130.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,,,0.5,0.75,33511,76,2,72,2,0.027,16.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,,,,0.75,33511,76,2,73,1,0.027,130.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,,,0.5,0.75,33511,76,2,72,2,0.027,16.5
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",750,750.0,1500.0,,0.31,6362,76,2,71,3,0.027,86.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",750,750.0,1500.0,,0.31,6362,76,2,71,3,0.027,86.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",750,750.0,1500.0,,0.31,6362,76,2,71,3,0.027,86.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",1000,500.0,,,0.35,190,76,2,71,3,0.027,93.5
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,,,0.62,5972,76,2,71,3,0.027,14.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",250,,1500.0,,0.59,8518,76,2,71,3,0.027,14.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,1500.0,,0.5,0.56,949,76,2,72,2,0.027,59.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",750,1500.0,,0.5,0.51,10316,76,2,72,2,0.027,63.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": null}",750,,1500.0,min,0.52,25294,76,1,38,37,0.026,138.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": null}",750,,1500.0,min,0.52,25294,76,1,38,37,0.026,138.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1000,500.0,1900.0,,0.16,7948,76,1,39,36,0.025,253.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1000,500.0,1900.0,,0.16,7948,76,1,39,36,0.025,253.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,500.0,1900.0,,0.23,4786,76,1,39,36,0.025,234.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,500.0,1900.0,min,0.23,4786,76,1,39,36,0.025,234.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,500.0,1900.0,0.25,0.23,4786,76,1,39,36,0.025,234.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,500.0,1900.0,0.5,0.23,4786,76,1,39,36,0.025,234.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": null}",1000,,1500.0,min,0.52,28548,76,1,42,33,0.023,25.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": null}",1000,750.0,,min,0.3,-494,76,1,43,32,0.023,25.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": null}",1000,,1500.0,min,0.52,28548,76,1,42,33,0.023,25.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",375,500.0,1900.0,min,0.47,13354,76,1,46,29,0.021,45.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",375,1500.0,1900.0,min,0.41,4797,76,1,50,25,0.02,90.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",375,1500.0,1900.0,0.25,0.41,4797,76,1,50,25,0.02,90.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",375,1500.0,1900.0,0.5,0.41,4797,76,1,50,25,0.02,90.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": null}",750,500.0,1500.0,min,0.3,15862,76,1,48,27,0.02,77.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",500,750.0,1900.0,min,0.38,3723,76,1,52,23,0.019,61.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",500,1000.0,1900.0,min,0.38,3723,76,1,52,23,0.019,59.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",1000,1000.0,1900.0,min,0.4,24880,76,1,52,23,0.019,280.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",375,,1900.0,min,0.74,23016,76,1,52,23,0.019,45.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,,1500.0,0.25,0.31,3188,76,1,56,19,0.018,234.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,,1500.0,0.5,0.31,3188,76,1,56,19,0.018,234.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,,1500.0,0.25,0.31,3188,76,1,56,19,0.018,234.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,,1500.0,0.5,0.31,3188,76,1,56,19,0.018,234.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": null}",1000,1000.0,1900.0,min,0.41,34408,76,1,54,21,0.018,77.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": null}",1000,1000.0,1900.0,min,0.41,34408,76,1,54,21,0.018,77.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",375,1000.0,,min,0.6,10926,76,1,54,21,0.018,45.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,,,0.5,0.28,17411,76,1,58,17,0.017,111.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,1500.0,1900.0,min,0.31,16370,76,1,57,18,0.017,13.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,1500.0,1500.0,min,0.31,16370,76,1,57,18,0.017,13.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,,,min,0.35,14461,76,1,59,16,0.017,13.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,,1500.0,,0.31,3188,76,1,59,16,0.017,234.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",500,,1500.0,,0.31,3188,76,1,59,16,0.017,234.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",750,1500.0,1500.0,min,0.36,6968,76,1,58,17,0.017,38.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",375,1500.0,1900.0,,0.41,4797,76,1,59,16,0.017,90.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",750,1500.0,1500.0,min,0.36,6968,76,1,58,17,0.017,38.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": null}",750,1500.0,1500.0,min,0.49,29320,76,1,57,18,0.017,77.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",500,500.0,1500.0,0.25,0.23,-5380,76,1,61,14,0.016,37.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",500,500.0,1500.0,0.5,0.23,-5380,76,1,61,14,0.016,14.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": null}",750,500.0,1500.0,0.25,0.24,-1620,76,1,62,13,0.016,224.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,,,min,0.72,19944,76,1,60,15,0.016,46.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,750.0,1500.0,0.25,0.51,10552,76,1,64,11,0.015,347.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,1500.0,1900.0,0.25,0.47,23717,76,1,67,8,0.015,4.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",250,500.0,,min,0.49,6220,76,1,66,9,0.015,81.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",250,500.0,,0.25,0.49,6220,76,1,66,9,0.015,81.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,,,0.25,0.75,33511,76,1,67,8,0.015,3.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,,,0.25,0.75,33511,76,1,67,8,0.015,3.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": null}",500,500.0,1500.0,min,0.32,3807,76,1,66,9,0.015,58.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,500.0,1500.0,,0.23,-8298,76,1,73,2,0.014,42.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,750.0,1500.0,,0.23,-8298,76,1,73,2,0.014,42.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",1000,500.0,1900.0,0.5,0.23,-10988,76,1,69,6,0.014,30.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",500,750.0,,,0.31,2780,76,1,71,4,0.014,61.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",750,500.0,1500.0,,0.22,13128,76,1,71,4,0.014,253.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",750,750.0,1500.0,,0.22,13128,76,1,71,4,0.014,253.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",750,1000.0,1900.0,,0.2,12700,76,1,72,3,0.014,91.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,1500.0,1500.0,0.5,0.24,12144,76,1,73,2,0.014,3.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",1000,,1900.0,0.5,0.29,17325,76,1,73,2,0.014,3.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",750,,1900.0,0.5,0.29,17325,76,1,73,2,0.014,3.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",375,750.0,1900.0,,0.2,8372,76,1,69,6,0.014,91.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",500,1000.0,1500.0,,0.51,13934,76,1,70,5,0.014,189.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",500,1000.0,1500.0,0.25,0.51,13934,76,1,69,6,0.014,348.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",500,1000.0,1500.0,0.5,0.51,13934,76,1,71,4,0.014,3.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1000.0,,,0.6,7365,76,1,71,4,0.014,16.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1000.0,,0.25,0.6,7365,76,1,68,7,0.014,347.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1000.0,,0.5,0.6,7365,76,1,70,5,0.014,138.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,750.0,1500.0,,0.51,10552,76,1,69,6,0.014,189.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,750.0,1500.0,0.5,0.51,10552,76,1,69,6,0.014,138.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1000.0,1900.0,0.25,0.57,10298,76,1,68,7,0.014,347.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",375,1000.0,1900.0,0.5,0.57,10298,76,1,70,5,0.014,138.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": null}",1000,,,,0.68,20382,76,1,72,3,0.014,138.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",375,1000.0,1500.0,,0.49,10775,76,1,72,3,0.014,257.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",1000,750.0,1900.0,0.5,0.28,-24014,76,1,72,3,0.014,19.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",500,1500.0,1500.0,,0.49,14245,76,1,72,3,0.014,257.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",500,1500.0,1500.0,0.5,0.49,14245,76,1,73,2,0.014,3.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",250,750.0,,min,0.52,5696,76,1,69,6,0.014,253.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",250,750.0,,0.25,0.52,5696,76,1,69,6,0.014,253.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",250,750.0,,0.5,0.52,5696,76,1,69,6,0.014,253.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",1000,500.0,1900.0,0.5,0.28,-24014,76,1,72,3,0.014,16.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": null}",750,750.0,1500.0,0.5,0.27,-17948,76,1,72,3,0.014,19.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",1000,,,0.25,0.75,36617,76,1,68,7,0.014,3.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",1000,,,0.5,0.75,36617,76,1,73,2,0.014,4.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",250,500.0,,0.5,0.49,6220,76,1,68,7,0.014,81.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",1000,1000.0,,0.5,0.47,22376,76,1,71,4,0.014,31.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",750,1000.0,1500.0,0.5,0.44,30709,76,1,73,2,0.014,30.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": null}",375,1500.0,1500.0,,0.62,14926,76,1,72,3,0.014,11.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": null}",1000,,1500.0,,0.6,50847,76,1,73,2,0.014,98.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": null}",500,500.0,1500.0,,0.32,3807,76,1,72,3,0.014,28.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",250,1000.0,1900.0,0.5,0.61,8160,76,1,69,6,0.014,257.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": null}",250,1000.0,1900.0,0.5,0.61,8160,76,1,69,6,0.014,257.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",1000,500.0,,0.5,0.35,190,76,1,72,3,0.014,91.0
