track,inst,tag,sel_folds,robust_max,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,long_train0_days,long_train0_n,long_train0_Rday,long_train0_t,long_train0_maxDD,long_held0_days,long_held0_n,long_held0_Rday,long_held0_t,long_held0_maxDD,long_train1_days,long_train1_n,long_train1_Rday,long_train1_t,long_train1_maxDD,long_held1_days,long_held1_n,long_held1_Rday,long_held1_t,long_held1_maxDD,long_train2_days,long_train2_n,long_train2_Rday,long_train2_t,long_train2_maxDD,long_held2_days,long_held2_n,long_held2_Rday,long_held2_t,long_held2_maxDD,long_train3_days,long_train3_n,long_train3_Rday,long_train3_t,long_train3_maxDD,long_held3_days,long_held3_n,long_held3_Rday,long_held3_t,long_held3_maxDD,long_win_days,long_win_n,long_win_Rday,long_win_t,long_win_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026,long_held0_pre_Rday,long_held0_post_Rday,long_held1_pre_Rday,long_held1_post_Rday,long_held2_pre_Rday,long_held2_post_Rday,long_held3_pre_Rday,long_held3_post_Rday,A0,A1,A2,A3,A_held,A_4folds,B_stress,C_final,ALL,AC
long,SPX500,L2,"0,2",1.04,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 60, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 3.0}",352,129,0.0595,1.686,-5.24,91,26,-0.0654,-1.086,-10.34,443,155,0.0338,1.101,-9.19,26,15,-0.1058,-0.655,-6.38,1364,420,0.0169,1.154,-11.66,1567,506,0.0331,2.259,-12.87,416,143,-0.027,-0.931,-17.85,1561,522,0.0119,0.795,-13.68,422,127,0.0523,1.949,-6.22,1557,507,0.0344,2.333,-8.54,426,142,-0.0303,-1.064,-21.64,1540,506,0.0082,0.552,-11.98,443,143,0.0632,2.284,-8.23,1983,649,0.0205,1.565,-12.58,0.0162,0.0283,-0.4,-5.9,9.4,10.3,-2.4,7.3,1.1,3.9,11.6,8.9,-5.7,0.0025,-0.0942,0.0056,0.1559,-0.0254,-0.0406,0.0449,0.1022,False,True,False,True,False,2,True,False,False,False
long,SPX500,L3,0,0.851,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 90, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 0}",352,164,0.0876,1.434,-12.84,91,40,-0.0843,-0.842,-9.37,443,204,0.0523,0.99,-14.88,26,15,-0.0794,-0.307,-10.87,1364,589,0.0253,1.215,-27.56,1567,702,0.0395,1.72,-21.15,416,193,-0.018,-0.419,-17.71,1561,714,0.0121,0.535,-27.99,422,181,0.0841,1.863,-10.67,1557,704,0.0319,1.413,-21.44,426,191,0.011,0.242,-13.46,1540,682,0.0245,1.078,-15.79,443,213,0.0375,0.847,-11.88,1983,895,0.0274,1.354,-27.56,0.0289,0.032,4.5,-19.2,8.4,36.0,0.1,18.0,-1.1,-5.1,8.2,12.1,-2.6,0.0065,-0.0737,0.032,0.1997,0.031,-0.0319,0.0143,0.0872,False,True,False,True,False,2,True,False,False,False
long,SPX500,L4,"0,1,3",0.838,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 0, ""partial"": 2.0, ""trail"": 1.5}",352,119,0.0583,1.348,-10.59,91,26,0.0011,0.013,-9.15,443,145,0.0466,1.22,-12.22,26,11,-0.0804,-0.471,-5.82,1364,363,0.0176,1.047,-21.47,1567,441,0.0388,2.26,-13.53,416,131,0.0019,0.05,-9.38,1561,462,0.0181,1.02,-21.99,422,110,0.0792,2.367,-7.09,1557,454,0.0406,2.262,-17.5,426,118,-0.0037,-0.115,-12.85,1540,440,0.0265,1.479,-16.09,443,132,0.047,1.455,-8.46,1983,572,0.0311,1.983,-21.47,0.0143,0.0608,-6.5,-6.0,6.8,15.2,-5.4,3.7,1.2,11.7,28.6,13.8,-6.9,-0.0086,0.0256,0.0309,0.1865,0.0099,-0.0329,0.0193,0.1064,False,True,False,True,False,2,True,False,False,False
long,SPX500,L5,0,0.835,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 3.0}",352,134,0.0424,0.944,-6.8,91,29,0.0342,0.42,-5.32,443,163,0.0408,1.033,-9.85,26,10,-0.109,-0.839,-3.38,1364,446,0.0161,0.92,-17.95,1567,525,0.0374,2.127,-13.4,416,139,-0.0171,-0.498,-16.09,1561,525,0.0275,1.539,-17.78,422,139,0.0203,0.627,-15.73,1557,528,0.0258,1.446,-17.39,426,136,0.0269,0.816,-18.7,1540,509,0.0202,1.152,-15.06,443,155,0.0461,1.33,-13.79,1983,664,0.026,1.658,-17.95,0.0075,0.0477,-10.8,-10.5,2.2,11.9,7.9,-0.4,0.9,9.6,12.2,18.8,-4.3,-0.029,0.0099,0.035,-0.0123,0.024,0.033,0.0182,0.106,False,False,True,True,False,2,True,False,False,False
long,SPX500,L6,0,0.779,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 0, ""partial"": 1.5, ""trail"": 2.0}",352,149,0.1146,2.093,-10.45,91,35,-0.1379,-1.823,-13.13,443,184,0.0628,1.351,-9.51,26,16,-0.0538,-0.175,-9.4,1364,541,0.0229,1.019,-24.0,1567,639,0.0411,1.827,-22.58,416,179,-0.0313,-0.759,-20.22,1561,652,0.0144,0.654,-30.79,422,166,0.0683,1.54,-11.53,1557,641,0.0377,1.711,-22.68,426,177,-0.0172,-0.387,-20.32,1540,637,0.0159,0.704,-24.68,443,181,0.0607,1.484,-14.28,1983,818,0.0259,1.31,-25.52,0.0219,0.0326,3.0,-1.6,12.7,25.2,-16.3,17.8,-1.1,-8.2,4.5,12.4,1.8,0.006,-0.1161,0.0232,0.1684,-0.0306,0.0116,0.0252,0.1365,False,True,False,True,False,2,True,False,False,False
long,SPX500,L7,"0,2,3",0.826,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0, ""partial"": 2.0, ""trail"": 0}",352,149,0.1329,2.34,-10.75,91,35,-0.0537,-0.563,-10.18,443,184,0.0946,1.918,-10.75,26,16,-0.1436,-0.626,-9.66,1364,541,0.0314,1.426,-14.28,1567,639,0.0611,2.674,-16.14,416,179,-0.0259,-0.614,-21.69,1561,652,0.0327,1.442,-25.43,422,166,0.0802,1.852,-7.63,1557,641,0.0504,2.234,-23.01,426,177,0.0152,0.342,-15.85,1540,637,0.0348,1.522,-18.82,443,181,0.0709,1.671,-11.53,1983,818,0.0428,2.13,-18.79,0.0326,0.068,8.2,-2.2,10.4,19.6,4.9,17.7,-1.1,-10.7,18.3,12.9,7.1,0.0053,-0.0969,0.009,0.2384,-0.0173,0.0851,0.0548,0.1055,False,True,False,True,False,2,True,False,False,False
long,SPX500,L8,0,0.714,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 15, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",352,179,0.1448,2.028,-11.06,91,35,-0.1045,-0.993,-8.33,443,214,0.0936,1.537,-15.24,26,18,-0.3388,-1.669,-13.32,1364,604,0.0338,1.039,-35.81,1567,721,0.0645,2.055,-37.91,416,195,-0.0824,-1.447,-37.82,1561,735,0.0169,0.544,-49.88,422,181,0.096,1.596,-14.77,1557,714,0.0601,1.903,-30.43,426,202,-0.0629,-1.127,-51.44,1540,714,0.0225,0.724,-43.64,443,202,0.0726,1.218,-16.16,1983,916,0.0337,1.222,-44.34,0.0254,0.0336,-15.0,-11.8,16.3,34.3,-22.1,32.8,-1.1,3.3,-4.8,24.7,-7.9,-0.0489,-0.1588,0.059,0.178,-0.0452,-0.101,0.0337,0.156,False,True,False,True,False,2,True,False,False,False
long,SPX500,L9,"0,1,2,3",1.072,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 1.5}",352,246,0.1195,1.713,-8.56,91,63,0.0174,0.141,-8.44,443,309,0.0986,1.616,-13.21,26,20,-0.1471,-0.718,-6.33,1364,922,0.0337,1.158,-26.06,1567,1071,0.0546,1.88,-34.03,416,281,0.0144,0.265,-13.32,1561,1078,0.032,1.122,-41.15,422,274,0.0985,1.7,-11.37,1557,1047,0.0597,2.052,-31.16,426,305,-0.003,-0.056,-17.15,1540,1052,0.0347,1.189,-20.61,443,300,0.0863,1.597,-18.21,1983,1352,0.0462,1.801,-32.51,0.0333,0.0737,8.6,-8.6,6.8,27.9,3.6,20.9,-2.1,-9.3,22.2,28.5,-8.9,0.0347,-0.0318,0.036,0.2373,-0.0178,0.0288,0.0633,0.1355,False,True,False,True,False,2,True,False,False,False
long,SPX500,L10,"0,2,3",0.807,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 1.0, ""trail"": 1.5}",352,140,0.0529,1.262,-8.39,91,33,-0.0141,-0.184,-7.42,443,173,0.0391,1.061,-8.8,26,12,-0.1238,-0.804,-6.05,1364,502,0.0129,0.735,-15.49,1567,589,0.0246,1.385,-13.05,416,164,-0.0111,-0.329,-11.1,1561,607,-0.0008,-0.045,-26.97,422,146,0.0832,2.383,-5.26,1557,584,0.0291,1.66,-17.4,426,169,-0.0269,-0.769,-18.33,1540,579,0.02,1.114,-12.44,443,174,0.007,0.216,-10.82,1983,753,0.0171,1.087,-15.49,0.0122,0.0262,-4.2,1.0,2.7,5.9,-0.4,12.0,-2.0,2.6,4.5,12.6,-4.1,-0.0106,-0.0124,0.0425,0.1735,-0.0173,-0.0477,0.0044,0.0127,False,True,False,False,False,1,True,False,False,False
long,SPX500,L11,0,0.672,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 0}",352,149,0.0906,1.676,-6.81,91,35,-0.088,-1.11,-10.55,443,184,0.0539,1.17,-8.21,26,16,-0.0824,-0.319,-10.95,1364,541,0.0061,0.341,-15.17,1567,639,0.0287,1.447,-21.94,416,179,-0.0562,-1.712,-27.41,1561,652,0.001,0.05,-34.68,422,166,0.0478,1.297,-6.08,1557,641,0.0131,0.7,-24.73,426,177,0.0029,0.071,-16.12,1540,637,0.0066,0.336,-21.65,443,181,0.0261,0.725,-14.02,1983,818,0.0109,0.637,-28.7,0.0072,0.0216,0.7,-5.6,6.0,11.4,-7.5,13.9,-1.1,-7.5,4.6,0.5,6.2,-0.031,-0.1135,0.0053,0.1422,-0.0302,0.0743,0.0068,0.0674,False,True,False,True,False,2,True,False,False,False
long,SPX500,L12,"0,1,2",1.054,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 2.0}",352,253,0.1494,2.08,-12.34,91,64,-0.0902,-0.735,-16.6,443,317,0.1002,1.601,-17.82,26,20,-0.0928,-0.389,-11.5,1364,973,0.0312,1.087,-24.15,1567,1120,0.0507,1.761,-37.33,416,296,-0.0058,-0.108,-20.34,1561,1124,0.0364,1.262,-45.53,422,292,0.0478,0.894,-16.28,1557,1099,0.0603,2.099,-36.0,426,317,-0.0397,-0.733,-30.65,1540,1105,0.0109,0.381,-32.14,443,311,0.1358,2.486,-18.33,1983,1416,0.0388,1.529,-37.84,0.0289,0.0556,1.7,-4.2,-0.9,15.4,13.2,30.3,1.5,-15.5,10.8,18.0,3.2,0.0359,-0.1008,0.0017,0.1501,-0.0463,-0.0254,0.0924,0.2289,False,True,False,True,False,2,True,False,False,False
long,SPX500,L13,0,0.762,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 2.0}",352,152,0.1114,1.917,-9.73,91,36,-0.0805,-0.785,-10.01,443,188,0.072,1.415,-9.06,26,16,-0.1139,-0.443,-8.36,1364,542,0.0117,0.529,-20.51,1567,644,0.0374,1.637,-21.67,416,180,-0.0325,-0.742,-19.75,1561,654,0.0176,0.772,-24.47,422,170,0.0417,0.942,-14.72,1557,646,0.0316,1.385,-20.36,426,178,-0.0096,-0.217,-18.72,1540,643,0.0118,0.51,-23.93,443,181,0.0608,1.44,-16.46,1983,824,0.0227,1.121,-24.54,0.013,0.0471,7.0,-4.6,9.6,17.1,-12.4,12.2,-1.1,-9.2,14.4,14.9,-3.1,-0.0089,-0.0864,-0.0047,0.1449,-0.028,0.0299,0.0142,0.1605,False,False,False,True,False,1,True,False,False,False
long,SPX500,L14,0,0.65,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 0}",352,241,0.1077,1.91,-11.52,91,62,-0.0278,-0.255,-13.41,443,303,0.0798,1.592,-20.02,26,20,-0.0795,-0.378,-7.15,1364,918,0.009,0.351,-22.74,1567,1061,0.0382,1.533,-24.38,416,280,-0.0683,-1.485,-32.94,1561,1072,0.0074,0.298,-40.36,422,269,0.047,1.015,-11.27,1557,1040,0.0292,1.183,-31.88,426,301,-0.0329,-0.689,-25.36,1540,1041,-0.006,-0.245,-35.22,443,300,0.0919,1.937,-15.36,1983,1341,0.0158,0.722,-34.34,0.0068,0.0309,-1.4,-16.6,1.3,15.2,9.2,5.0,0.5,-3.4,-0.5,31.6,-14.0,-0.0508,-0.1081,0.0256,0.0945,-0.0374,-0.0232,0.0595,0.1613,False,True,False,True,False,2,True,False,False,False
long,SPX500,L15,1,0.767,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 3.0}",352,124,0.0145,0.27,-13.14,91,29,0.1474,1.357,-4.32,443,153,0.0418,0.869,-10.5,26,10,-0.2037,-1.977,-5.3,1364,477,0.0092,0.455,-26.6,1567,559,0.0226,1.071,-27.9,416,152,0.0025,0.058,-24.07,1561,549,0.0285,1.338,-22.51,422,162,-0.0188,-0.452,-20.77,1557,563,0.0269,1.244,-21.32,426,148,-0.0126,-0.32,-31.12,1540,548,0.0047,0.218,-27.03,443,163,0.066,1.669,-11.79,1983,711,0.0184,0.971,-26.6,0.0007,0.0386,-10.6,-9.1,-0.4,10.7,17.9,-22.7,2.9,12.4,13.9,11.7,-7.1,-0.0445,0.1095,-0.0311,0.0085,0.0398,-0.1255,0.0307,0.1417,False,False,False,True,False,1,True,False,False,False
long,SPX500,L16,"1,2,3",0.848,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5}",352,163,0.1343,2.357,-7.25,91,37,0.0179,0.191,-8.84,443,200,0.1104,2.243,-10.23,26,16,0.1549,0.606,-6.66,1364,549,0.0156,0.841,-17.15,1567,661,0.0495,2.386,-15.4,416,187,0.0232,0.573,-9.56,1561,668,0.0331,1.66,-17.14,422,180,0.0842,1.846,-12.48,1557,666,0.0523,2.518,-14.09,426,182,0.0138,0.341,-11.45,1540,666,0.0396,1.847,-18.05,443,182,0.0592,1.661,-9.61,1983,848,0.044,2.382,-18.57,0.018,0.1065,6.6,-3.2,10.8,15.6,-7.6,6.7,2.9,-5.8,47.2,11.3,11.5,0.022,0.0259,-0.0104,0.2942,-0.0081,0.061,0.0076,0.1696,True,False,False,True,False,2,True,True,False,False
long,SPX500,L17,1,0.481,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 1.0, ""trail"": 1.5}",352,167,-0.0141,-0.322,-14.44,91,38,0.0754,0.898,-4.41,443,205,0.0043,0.111,-12.19,26,11,-0.1269,-1.081,-4.32,1364,572,0.0225,1.309,-15.12,1567,666,0.0261,1.527,-16.43,416,183,0.0062,0.174,-15.62,1561,668,0.0234,1.339,-17.91,422,181,0.0163,0.499,-15.44,1557,673,0.0258,1.462,-12.68,426,176,0.008,0.249,-17.02,1540,652,0.0149,0.839,-14.86,443,197,0.0462,1.506,-11.06,1983,849,0.0219,1.42,-15.12,0.0166,0.0207,-3.4,-12.0,6.7,10.0,11.6,9.9,-2.1,3.3,7.1,-1.6,4.0,-0.0292,0.0868,0.047,-0.0519,0.0085,0.0067,0.0494,0.0394,False,False,False,True,False,1,True,False,False,False
long,SPX500,L18,1,0.433,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 1.5, ""trail"": 2.0}",352,139,-0.0156,-0.346,-15.69,91,38,0.0105,0.123,-8.37,443,177,-0.0102,-0.256,-24.06,26,10,0.1153,0.81,-2.16,1364,565,0.0123,0.63,-17.64,1567,632,0.0009,0.048,-26.72,416,184,0.0469,1.198,-14.95,1561,637,0.0284,1.459,-18.6,422,179,-0.0555,-1.578,-27.99,1557,644,0.0155,0.804,-23.5,426,172,-0.0074,-0.199,-7.93,1540,636,0.001,0.051,-25.09,443,180,0.0438,1.222,-12.42,1983,816,0.0106,0.618,-24.06,0.0038,0.0068,-3.9,-8.5,6.0,-6.7,2.3,-3.4,1.5,18.1,6.4,3.2,-2.4,0.0794,-0.0269,-0.0435,-0.0821,-0.0069,-0.0084,-0.0003,0.1383,False,False,False,False,False,0,True,True,False,False
long,SPX500,L19,1,0.428,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 2.0}",352,126,-0.0272,-0.625,-16.71,91,29,0.0843,0.864,-4.12,443,155,-0.0043,-0.107,-14.58,26,9,-0.1906,-1.907,-4.96,1364,471,-0.0017,-0.09,-29.99,1567,557,0.0056,0.301,-32.16,416,150,-0.0103,-0.269,-20.5,1561,541,0.0163,0.855,-24.65,422,166,-0.0496,-1.412,-28.07,1557,560,0.0062,0.33,-20.67,426,147,-0.0122,-0.331,-25.66,1540,546,-0.0093,-0.487,-31.72,443,161,0.0425,1.231,-11.53,1983,707,0.0023,0.135,-29.99,-0.0067,0.0109,-3.8,-8.6,-6.6,14.9,6.3,-18.4,-1.1,7.5,8.2,3.1,-9.6,-0.0429,0.0639,-0.0558,-0.0359,0.0032,-0.0453,0.0319,0.0654,False,False,False,True,False,1,True,False,False,False
