combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days,fail_daily,fail_max
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",750,4000.0,,near,1.04,94143,76,44,22,10,0.667,35.0,16,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1000,,,near,1.01,148350,76,44,22,10,0.667,26.5,8,14
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",500,4000.0,,near,1.02,77757,76,38,19,19,0.667,55.0,16,3
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",2000,3000.0,,near,0.79,230602,76,49,25,2,0.662,18.0,6,19
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",2000,4000.0,,near,0.79,230602,76,49,25,2,0.662,18.0,8,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",750,4000.0,,,1.03,119539,76,47,24,5,0.662,32.0,6,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",750,4000.0,,near,1.03,119539,76,47,24,5,0.662,29.0,6,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",750,3000.0,,,1.01,119413,76,47,24,5,0.662,33.0,2,22
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",750,3000.0,,,1.01,119413,76,47,24,5,0.662,33.0,2,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,3000.0,,near,0.91,117145,76,41,21,14,0.661,44.0,0,21
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,3000.0,,near,0.91,117145,76,41,21,14,0.661,44.0,0,21
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",500,4000.0,,near,0.43,21030,76,35,18,23,0.66,138.0,0,18
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",1500,2000.0,,near,0.66,187156,76,48,25,3,0.658,32.5,1,24
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",1000,4000.0,,,1.07,158588,76,48,25,3,0.658,25.5,15,10
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1000,2000.0,,near,0.95,159342,76,44,23,9,0.657,25.0,1,22
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",750,,,,1.25,124806,76,44,23,9,0.657,46.0,20,3
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",750,4000.0,,,1.22,116328,76,44,23,9,0.657,46.0,20,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",500,4000.0,,near,0.9,59541,76,36,19,21,0.655,57.0,17,2
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",750,4000.0,,near,1.03,107863,76,46,25,5,0.648,30.5,17,8
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",1000,3000.0,,near,1.1,162680,76,46,25,5,0.648,22.0,13,12
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",1000,4000.0,,near,1.01,130907,76,44,24,8,0.647,27.0,6,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",1000,4000.0,,near,1.01,130907,76,44,24,8,0.647,27.0,6,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,3000.0,,near,1.05,175469,76,47,26,3,0.644,21.0,17,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,3000.0,,near,1.05,175469,76,47,26,3,0.644,21.0,17,9
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",750,4000.0,,near,1.09,115865,76,45,25,6,0.643,29.0,12,13
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",2000,3000.0,,near,0.69,245898,76,48,27,1,0.64,20.0,13,14
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",2000,2000.0,,near,0.69,245898,76,48,27,1,0.64,20.0,13,14
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",2000,3000.0,,near,0.69,245898,76,48,27,1,0.64,20.0,13,14
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",1500,,,,0.69,184423,76,46,26,4,0.639,23.0,5,21
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",1500,3000.0,,,0.69,184423,76,46,26,4,0.639,23.0,5,21
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",1500,4000.0,,,0.68,196082,76,46,26,4,0.639,24.5,8,18
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",1500,3000.0,,,0.68,196082,76,46,26,4,0.639,24.5,8,18
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",1500,3000.0,,near,0.66,185430,76,45,26,5,0.634,21.0,4,22
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",1500,2000.0,,near,0.77,177728,76,45,26,5,0.634,21.0,7,19
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",2000,2000.0,,near,0.74,251272,76,46,27,3,0.63,17.5,8,19
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,3000.0,,near,1.05,164193,76,46,27,3,0.63,21.0,9,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,3000.0,,near,1.05,164193,76,46,27,3,0.63,21.0,9,18
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",2000,3000.0,,near,0.66,247240,76,47,28,1,0.627,16.0,6,22
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",2000,2000.0,,near,0.66,247240,76,47,28,1,0.627,16.0,6,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1000,3000.0,,near,0.91,131987,76,47,28,1,0.627,28.0,15,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",750,4000.0,,,1.06,116371,76,42,25,9,0.627,32.0,18,7
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",750,4000.0,,,1.06,116371,76,42,25,9,0.627,32.0,18,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1000,3000.0,,near,1.27,176538,76,45,27,4,0.625,20.0,13,14
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",1500,4000.0,,near,0.75,195624,76,44,27,5,0.62,20.5,6,21
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",1500,2000.0,,near,0.75,195624,76,44,27,5,0.62,20.5,6,21
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",1500,4000.0,,near,0.75,195624,76,44,27,5,0.62,20.5,6,21
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",1000,2000.0,,near,0.88,151388,76,44,27,5,0.62,21.0,3,24
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",1000,2000.0,,near,0.88,151388,76,44,27,5,0.62,21.0,3,24
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",750,,,near,1.46,125147,76,42,26,8,0.618,32.0,16,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",750,4000.0,,,1.28,116065,76,42,26,8,0.618,33.0,13,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",1000,3000.0,,near,1.14,153269,76,45,28,3,0.616,23.0,10,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",1000,3000.0,,near,1.14,153269,76,45,28,3,0.616,23.0,10,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,4000.0,,,1.05,166363,76,45,28,3,0.616,22.0,12,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,4000.0,,,1.05,166363,76,45,28,3,0.616,22.0,12,16
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",750,,,near,0.93,90886,76,35,22,19,0.614,27.0,18,4
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",750,,,near,0.93,90886,76,35,22,19,0.614,27.0,18,4
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,,,near,0.66,249541,76,46,29,1,0.613,25.5,5,24
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,,,near,0.66,249541,76,46,29,1,0.613,25.5,5,24
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,4000.0,,near,0.66,249541,76,46,29,1,0.613,25.5,5,24
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",2000,4000.0,,near,0.66,249541,76,46,29,1,0.613,25.5,5,24
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",1500,3000.0,,,0.79,172969,76,41,26,9,0.612,20.0,4,22
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",1500,3000.0,,,0.79,172969,76,41,26,9,0.612,20.0,4,22
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",1500,4000.0,,near,0.8,178617,76,44,28,4,0.611,20.0,16,12
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",1000,3000.0,,near,1.0,170361,76,44,28,4,0.611,19.0,20,8
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",1000,2000.0,,,0.93,182790,76,44,28,4,0.611,23.0,5,23
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",750,4000.0,,,1.19,109801,76,39,25,12,0.609,33.0,22,3
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",750,4000.0,,,1.05,124861,76,43,28,5,0.606,35.0,17,11
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",750,,,near,1.07,101167,76,40,26,10,0.606,35.0,20,6
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",750,4000.0,,,1.16,122272,76,40,26,10,0.606,29.5,23,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1500,4000.0,,near,0.99,238752,76,44,29,3,0.603,17.0,12,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,3000.0,,,1.05,164193,76,44,29,3,0.603,25.0,12,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,3000.0,,,1.05,164193,76,44,29,3,0.603,25.0,12,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,4000.0,,near,1.05,166363,76,44,29,3,0.603,21.0,13,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1000,4000.0,,near,1.05,166363,76,44,29,3,0.603,21.0,13,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1000,4000.0,,near,1.04,135371,76,41,27,8,0.603,24.0,16,11
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1500,3000.0,,near,0.97,208580,76,45,30,1,0.6,17.0,12,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",1000,3000.0,,near,0.97,156646,76,42,29,5,0.592,22.5,19,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,3000.0,,near,1.09,157047,76,42,29,5,0.592,21.0,19,10
"{""ASIA"": null, ""LDN"": null, ""NY"": 3}",2000,4000.0,,near,0.96,235817,76,44,31,1,0.587,17.0,12,19
"{""ASIA"": null, ""LDN"": null, ""NY"": 3}",2000,3000.0,,near,0.95,234855,76,44,31,1,0.587,17.0,8,23
"{""ASIA"": null, ""LDN"": null, ""NY"": 3}",2000,,,near,1.02,251968,76,44,31,1,0.587,17.0,16,15
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",1000,2000.0,,,0.84,120552,76,44,31,1,0.587,39.5,18,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,3000.0,,near,0.94,307011,76,44,31,1,0.587,14.0,14,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",750,,,near,1.13,122873,76,41,29,6,0.586,29.0,16,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 9}",750,4000.0,,,1.08,103799,76,35,25,16,0.583,51.0,22,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1000,3000.0,,near,1.04,151794,76,39,28,9,0.582,21.0,4,24
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",500,4000.0,,near,0.92,66576,76,32,23,21,0.582,76.5,20,3
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,2000.0,,near,0.91,244658,76,43,31,2,0.581,15.0,3,28
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",750,,,,1.03,114847,76,34,25,17,0.576,25.5,16,9
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",1000,3000.0,,near,1.11,169232,76,42,31,3,0.575,19.5,10,21
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",1000,3000.0,,near,1.11,169232,76,42,31,3,0.575,19.5,10,21
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",1500,4000.0,,near,0.88,191267,76,43,32,1,0.573,19.0,25,7
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",2000,3000.0,,near,0.85,263084,76,43,32,1,0.573,18.0,16,16
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,3000.0,,,1.09,157047,76,41,31,4,0.569,28.0,23,8
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",2000,2000.0,,near,0.8,202287,76,42,32,2,0.568,14.5,8,24
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,2000.0,,,0.9,118755,76,35,27,14,0.565,28.0,0,27
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",750,4000.0,,near,1.01,97262,76,40,31,5,0.563,32.5,20,11
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",750,4000.0,,near,1.01,97262,76,40,31,5,0.563,32.5,20,11
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",750,,,near,1.07,126663,76,40,31,5,0.563,27.0,30,1
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",500,4000.0,,near,1.01,75345,76,32,25,19,0.561,78.5,20,5
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",2000,3000.0,,near,0.66,197002,76,42,33,1,0.56,18.5,8,25
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",2000,2000.0,,near,0.66,197002,76,42,33,1,0.56,18.5,8,25
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",2000,4000.0,,near,0.66,197002,76,42,33,1,0.56,18.5,8,25
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",1500,,,near,0.91,175111,76,42,33,1,0.56,18.5,26,7
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",1500,2000.0,,,0.77,177728,76,39,31,6,0.557,25.0,10,21
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",1000,3000.0,,,1.0,170361,76,40,32,4,0.556,23.0,25,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1000,3000.0,,near,1.06,179957,76,40,32,4,0.556,17.5,17,15
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1000,3000.0,,,1.27,176538,76,40,32,4,0.556,24.0,20,12
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",750,,,near,1.1,131986,76,39,32,5,0.549,27.0,31,1
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",750,4000.0,,near,1.03,120401,76,39,32,5,0.549,30.0,14,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",1500,2000.0,,near,0.94,245239,76,40,33,3,0.548,14.5,2,31
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",1500,2000.0,,near,0.94,245239,76,40,33,3,0.548,14.5,2,31
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,3000.0,,,0.91,117145,76,34,28,14,0.548,27.5,0,28
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,3000.0,,,0.91,117145,76,34,28,14,0.548,27.5,0,28
"{""ASIA"": null, ""LDN"": null, ""NY"": 2}",2000,2000.0,,near,0.64,188074,76,41,34,1,0.547,18.0,7,27
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",2000,,,near,0.68,261447,76,41,34,1,0.547,14.0,7,27
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",2000,3000.0,,near,0.68,261447,76,41,34,1,0.547,14.0,7,27
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1500,4000.0,,near,1.01,210002,76,41,34,1,0.547,17.0,26,8
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",750,,,near,0.93,109751,76,36,30,10,0.545,24.0,8,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 9}",500,4000.0,,near,1.08,67864,76,31,26,19,0.544,43.0,23,3
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",1000,3000.0,,,1.1,162680,76,38,32,6,0.543,22.5,19,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",750,4000.0,,near,0.91,101833,76,32,27,17,0.542,27.5,22,5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",750,4000.0,,near,0.91,101833,76,32,27,17,0.542,27.5,22,5
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,3000.0,,near,0.95,242047,76,40,34,2,0.541,15.0,7,27
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,3000.0,,near,0.95,242047,76,40,34,2,0.541,15.0,7,27
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",1500,2000.0,,near,1.01,227586,76,40,34,2,0.541,14.0,3,31
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",2000,2000.0,,near,0.89,278451,76,40,34,2,0.541,14.5,5,29
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",1500,2000.0,,near,1.01,227586,76,40,34,2,0.541,14.0,3,31
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1000,2000.0,,,0.95,159342,76,34,29,13,0.54,19.5,3,26
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",2000,2000.0,,near,0.25,92851,76,35,30,11,0.538,68.0,0,30
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",2000,2000.0,,near,0.25,92851,76,35,30,11,0.538,68.0,0,30
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1000,3000.0,,near,0.9,157190,76,35,30,11,0.538,19.0,7,23
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",750,4000.0,,,1.03,100609,76,36,31,9,0.537,44.0,28,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1000,4000.0,,near,1.06,155206,76,36,31,9,0.537,19.0,15,16
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",750,4000.0,,,1.12,125439,76,38,33,5,0.535,29.0,18,15
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",1000,3000.0,,,0.97,156646,76,38,33,5,0.535,23.5,23,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1500,2000.0,,near,0.87,185805,76,40,35,1,0.533,19.0,12,23
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1500,2000.0,,near,0.87,185805,76,40,35,1,0.533,19.0,12,23
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,4000.0,,near,0.91,114372,76,33,29,14,0.532,34.0,8,21
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,,,near,0.93,110614,76,33,29,14,0.532,34.0,8,21
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",1500,2000.0,,,0.66,162079,76,38,34,4,0.528,25.5,8,26
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",1500,,,,0.66,162079,76,38,34,4,0.528,25.5,8,26
"{""ASIA"": null, ""LDN"": null, ""NY"": 8}",1500,2000.0,,,0.66,162079,76,38,34,4,0.528,25.5,8,26
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1000,3000.0,,,1.06,179957,76,38,34,4,0.528,20.5,22,12
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",1500,3000.0,,near,0.96,271216,76,39,35,2,0.527,15.0,21,14
"{""ASIA"": null, ""LDN"": 1, ""NY"": 9}",1500,3000.0,,near,1.05,221891,76,39,35,2,0.527,14.0,4,31
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",750,,,near,0.93,98075,76,31,28,17,0.525,28.0,23,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,4000.0,,near,1.09,163213,76,38,35,3,0.521,20.5,27,8
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,,,near,1.16,170895,76,38,35,3,0.521,20.0,30,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",1000,4000.0,,near,1.09,163213,76,38,35,3,0.521,20.5,27,8
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1000,3000.0,,,1.31,165489,76,38,35,3,0.521,21.5,8,27
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1000,3000.0,,near,1.31,165489,76,38,35,3,0.521,19.5,7,28
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",1000,3000.0,,,1.14,153269,76,38,35,3,0.521,24.5,19,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",1000,3000.0,,,1.14,153269,76,38,35,3,0.521,24.5,19,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 1}",1500,3000.0,,near,0.98,242628,76,38,35,3,0.521,14.0,9,26
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",1500,4000.0,,,0.8,178617,76,37,34,5,0.521,26.0,23,11
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",750,,,near,1.07,114987,76,37,34,5,0.521,28.0,33,1
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",750,,,near,1.08,107798,76,37,34,5,0.521,25.0,33,1
"{""ASIA"": null, ""LDN"": null, ""NY"": 2}",2000,2000.0,,,0.64,188074,76,39,36,1,0.52,20.0,8,28
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",2000,3000.0,,,0.66,197002,76,39,36,1,0.52,23.0,8,28
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",2000,2000.0,,,0.66,197002,76,39,36,1,0.52,23.0,8,28
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",2000,4000.0,,,0.66,197002,76,39,36,1,0.52,23.0,8,28
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,2000.0,,near,0.95,233680,76,39,36,1,0.52,16.0,20,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",2000,2000.0,,near,0.83,299055,76,39,36,1,0.52,15.0,11,25
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",2000,2000.0,,near,0.77,191988,76,39,36,1,0.52,14.0,6,30
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",750,2000.0,,,0.34,35095,76,29,27,20,0.518,172.0,0,27
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",750,2000.0,,near,0.34,35095,76,29,27,20,0.518,110.0,0,27
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",2000,2000.0,,near,0.82,287605,76,38,36,2,0.514,15.0,11,25
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",2000,2000.0,,near,0.82,287605,76,38,36,2,0.514,15.0,11,25
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1500,2000.0,,near,0.85,215264,76,38,36,2,0.514,15.0,6,30
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,4000.0,,near,1.25,158025,76,37,35,4,0.514,19.0,22,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",1000,2000.0,,,0.88,151388,76,37,35,4,0.514,24.0,8,27
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",1000,2000.0,,,0.88,151388,76,37,35,4,0.514,24.0,8,27
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",1000,4000.0,,,1.01,130907,76,36,34,6,0.514,24.5,12,22
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",1000,4000.0,,,1.01,130907,76,36,34,6,0.514,24.5,12,22
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",750,,,,1.46,125147,76,33,32,11,0.508,32.0,25,7
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",2000,4000.0,,near,0.77,236970,76,38,37,1,0.507,16.5,20,17
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",2000,4000.0,,near,0.77,236970,76,38,37,1,0.507,16.5,20,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1500,3000.0,,near,1.04,250080,76,38,37,1,0.507,14.5,26,11
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1000,4000.0,,,1.36,160154,76,38,37,1,0.507,21.5,17,20
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",2000,3000.0,,near,0.91,326207,76,38,37,1,0.507,14.0,12,25
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,2000.0,,,0.91,244658,76,38,37,1,0.507,15.0,5,32
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,3000.0,,near,0.95,233680,76,38,37,1,0.507,15.5,21,16
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",2000,2000.0,,near,0.74,198612,76,38,37,1,0.507,15.0,5,32
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",2000,2000.0,,near,0.74,198612,76,38,37,1,0.507,15.0,5,32
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",1500,2000.0,,near,0.85,212523,76,38,37,1,0.507,19.0,5,32
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",1500,2000.0,,near,0.85,212523,76,38,37,1,0.507,19.0,5,32
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",2000,3000.0,,near,0.88,302775,76,38,37,1,0.507,14.0,11,26
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",1000,2000.0,,near,0.85,141682,76,37,36,3,0.507,22.0,3,33
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",750,,,near,1.11,126157,76,36,35,5,0.507,24.0,32,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",1000,4000.0,,near,1.01,161841,76,35,34,7,0.507,19.0,22,12
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",2000,2000.0,,near,0.9,344083,76,37,37,2,0.5,14.0,13,24
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",2000,3000.0,,near,1.02,380835,76,37,37,2,0.5,14.0,17,20
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",2000,2000.0,,near,0.85,318457,76,37,37,2,0.5,14.0,9,28
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",2000,2000.0,,near,0.85,318457,76,37,37,2,0.5,14.0,9,28
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",1500,,,near,0.96,218495,76,37,37,2,0.5,15.0,22,15
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",1500,,,near,0.96,218495,76,37,37,2,0.5,15.0,22,15
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",1500,4000.0,,near,0.93,234778,76,37,37,2,0.5,15.0,22,15
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1500,4000.0,,near,0.9,235785,76,37,37,2,0.5,15.0,17,20
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",2000,4000.0,,near,0.85,287019,76,37,37,2,0.5,13.0,19,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1500,3000.0,,near,0.98,249479,76,37,37,2,0.5,13.0,12,25
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1500,4000.0,,near,1.03,254657,76,37,37,2,0.5,13.0,31,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",1500,,,near,0.95,230154,76,37,37,2,0.5,14.0,24,13
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",1000,4000.0,,near,1.14,157887,76,36,36,4,0.5,18.0,31,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",1000,4000.0,,near,1.03,166567,76,36,36,4,0.5,18.5,33,3
