combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days,fail_daily,fail_max,train_usd_per_day,held_usd_per_day,final_usd_per_day,search_cohorts,search_passed,search_failed,search_open,search_pass_rate,search_med_days,search_fail_daily,search_fail_max,final_cohorts,final_passed,final_failed,final_open,final_pass_rate,final_med_days,final_fail_daily,final_fail_max,NY_params,NY_train_Rday,NY_train_n,NY_held_Rday,NY_held_n,NY_final_Rday,NY_final_n,stress_usd_2016,stress_usd_2017,stress_usd_2018,stress_usd_2019,stress_usd_2020,stress_usd_2021,stress_usd_2022,stress_usd_2023,stress_cohorts,stress_passed,stress_failed,stress_open,stress_pass_rate,stress_med_days,stress_fail_daily,stress_fail_max,LDN_params,LDN_train_Rday,LDN_train_n,LDN_held_Rday,LDN_held_n,LDN_final_Rday,LDN_final_n
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",250,4000.0,,,1.08,35927,76,45,0,31,1.0,146.0,0,0,102.4,-25.3,-68.8,94,57,0,37,1.0,181.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 150, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 35.0, ""big_tp"": 115.0, ""std_sl"": 25.0, ""std_tp"": 42.0, ""leg_gap"": 20.0, ""leg_sl"": 45.0, ""leg_tp"": 60.0, ""min_fv"": 80.0, ""min_bos"": 5.0, ""disp_pts"": 20.0, ""stack_gap"": 10.0}",0.281,233,0.026,55,-0.187,19,-112,-5233,4167,4050,7438,-1423,1722,-1023,381,37,2,342,0.949,586.0,0,2,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": false, ""vwap"": true, ""legs"": false, ""leg_max"": 2, ""rev_mode"": ""disp_fv"", ""wait_open"": true, ""maxpos"": 3, ""stack_trig"": ""bos"", ""stack_size"": 1.0, ""ma"": 200, ""big_thr"": 4.0, ""big_sl"": 12.0, ""big_tp"": 40.0, ""std_sl"": 14.0, ""std_tp"": 20.0, ""leg_gap"": 6.0, ""leg_sl"": 14.0, ""leg_tp"": 24.0, ""min_fv"": 60.0, ""min_bos"": 4.0, ""disp_pts"": 6.0, ""stack_gap"": 8.0}",0.129,147.0,-0.128,52.0,-0.088,55.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",250,2000.0,,,1.11,43191,76,45,0,31,1.0,122.0,0,0,123.1,-30.6,-85.7,94,59,0,35,1.0,144.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 120, ""exit"": ""run"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": true, ""maxpos"": 2, ""stack_trig"": ""bos"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 25.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 30.0, ""std_tp"": 50.0, ""leg_gap"": 15.0, ""leg_sl"": 35.0, ""leg_tp"": 90.0, ""min_fv"": 40.0, ""min_bos"": 15.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.372,238,-0.073,56,-0.094,19,-1198,-7005,2858,-666,-3451,-2856,5053,180,381,0,63,318,0.0,,0,63,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": false, ""vwap"": true, ""legs"": false, ""leg_max"": 6, ""rev_mode"": ""disp_fv"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""bos"", ""stack_size"": 0.5, ""ma"": 200, ""big_thr"": 8.0, ""big_sl"": 20.0, ""big_tp"": 52.0, ""std_sl"": 14.0, ""std_tp"": 24.0, ""leg_gap"": 4.0, ""leg_sl"": 14.0, ""leg_tp"": 24.0, ""min_fv"": 60.0, ""min_bos"": 0.0, ""disp_pts"": 8.0, ""stack_gap"": 6.0}",0.116,153.0,-0.061,58.0,-0.249,58.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",250,3000.0,,,1.11,42896,76,45,0,31,1.0,122.0,0,0,122.2,-33.5,-85.7,94,58,0,36,1.0,146.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 120, ""exit"": ""run"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": true, ""maxpos"": 2, ""stack_trig"": ""bos"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 25.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 30.0, ""std_tp"": 50.0, ""leg_gap"": 15.0, ""leg_sl"": 35.0, ""leg_tp"": 90.0, ""min_fv"": 40.0, ""min_bos"": 15.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.372,238,-0.073,56,-0.094,19,-1198,-7005,2858,-666,-3451,-2856,5053,180,381,0,63,318,0.0,,0,63,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": false, ""vwap"": true, ""legs"": false, ""leg_max"": 6, ""rev_mode"": ""disp_fv"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""bos"", ""stack_size"": 0.5, ""ma"": 200, ""big_thr"": 8.0, ""big_sl"": 20.0, ""big_tp"": 52.0, ""std_sl"": 14.0, ""std_tp"": 24.0, ""leg_gap"": 4.0, ""leg_sl"": 14.0, ""leg_tp"": 24.0, ""min_fv"": 60.0, ""min_bos"": 0.0, ""disp_pts"": 8.0, ""stack_gap"": 6.0}",0.116,153.0,-0.061,58.0,-0.249,58.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",250,4000.0,,,1.11,42896,76,45,0,31,1.0,122.0,0,0,122.2,-33.5,-85.7,94,58,0,36,1.0,146.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 120, ""exit"": ""run"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": true, ""maxpos"": 2, ""stack_trig"": ""bos"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 25.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 30.0, ""std_tp"": 50.0, ""leg_gap"": 15.0, ""leg_sl"": 35.0, ""leg_tp"": 90.0, ""min_fv"": 40.0, ""min_bos"": 15.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.372,238,-0.073,56,-0.094,19,-1198,-7005,2858,-666,-3451,-2856,5053,180,381,0,63,318,0.0,,0,63,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": false, ""vwap"": true, ""legs"": false, ""leg_max"": 6, ""rev_mode"": ""disp_fv"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""bos"", ""stack_size"": 0.5, ""ma"": 200, ""big_thr"": 8.0, ""big_sl"": 20.0, ""big_tp"": 52.0, ""std_sl"": 14.0, ""std_tp"": 24.0, ""leg_gap"": 4.0, ""leg_sl"": 14.0, ""leg_tp"": 24.0, ""min_fv"": 60.0, ""min_bos"": 0.0, ""disp_pts"": 8.0, ""stack_gap"": 6.0}",0.116,153.0,-0.061,58.0,-0.249,58.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",250,3000.0,,,0.93,30294,76,45,0,31,1.0,150.0,0,0,86.3,-53.2,-131.2,94,48,0,46,1.0,192.5,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 150, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 35.0, ""big_tp"": 115.0, ""std_sl"": 25.0, ""std_tp"": 42.0, ""leg_gap"": 20.0, ""leg_sl"": 45.0, ""leg_tp"": 60.0, ""min_fv"": 80.0, ""min_bos"": 5.0, ""disp_pts"": 20.0, ""stack_gap"": 10.0}",0.281,233,0.026,55,-0.187,19,-112,-5233,3533,5728,-3589,3058,-4024,-4345,381,3,190,188,0.016,660.0,0,190,"{""offset"": 0, ""window"": 60, ""exit"": ""run"", ""open_trade"": false, ""vwap"": false, ""legs"": true, ""leg_max"": 2, ""rev_mode"": ""disp_fv"", ""wait_open"": true, ""maxpos"": 3, ""stack_trig"": ""bos"", ""stack_size"": 1.0, ""ma"": 200, ""big_thr"": 6.0, ""big_sl"": 16.0, ""big_tp"": 46.0, ""std_sl"": 8.0, ""std_tp"": 24.0, ""leg_gap"": 4.0, ""leg_sl"": 10.0, ""leg_tp"": 46.0, ""min_fv"": 60.0, ""min_bos"": 2.0, ""disp_pts"": 6.0, ""stack_gap"": 8.0}",0.065,95.0,-0.239,21.0,-0.338,34.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",500,2000.0,,,0.81,62318,76,43,0,33,1.0,88.0,0,0,177.5,-100.6,-133.2,94,53,4,37,0.93,109.0,0,4,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 90, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 4, ""rev_mode"": ""mixed"", ""wait_open"": true, ""maxpos"": 1, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 25.0, ""big_tp"": 100.0, ""std_sl"": 25.0, ""std_tp"": 50.0, ""leg_gap"": 25.0, ""leg_sl"": 25.0, ""leg_tp"": 115.0, ""min_fv"": 200.0, ""min_bos"": 20.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.358,287,-0.227,77,-0.266,29,-287,-5172,10205,2804,-2173,4351,6707,-6541,381,109,194,78,0.36,523.0,0,194,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",500,,,,0.82,62761,76,43,0,33,1.0,88.0,0,0,178.8,-113.6,-133.2,94,53,10,31,0.841,109.0,0,10,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 90, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 4, ""rev_mode"": ""mixed"", ""wait_open"": true, ""maxpos"": 1, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 25.0, ""big_tp"": 100.0, ""std_sl"": 25.0, ""std_tp"": 50.0, ""leg_gap"": 25.0, ""leg_sl"": 25.0, ""leg_tp"": 115.0, ""min_fv"": 200.0, ""min_bos"": 20.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.358,287,-0.227,77,-0.266,29,-287,-5172,10205,2804,-2173,4351,6707,-6541,381,109,194,78,0.36,523.0,0,194,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 0}",500,3000.0,,,0.82,62761,76,43,0,33,1.0,88.0,0,0,178.8,-113.6,-133.2,94,53,10,31,0.841,109.0,0,10,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 90, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 4, ""rev_mode"": ""mixed"", ""wait_open"": true, ""maxpos"": 1, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 25.0, ""big_tp"": 100.0, ""std_sl"": 25.0, ""std_tp"": 50.0, ""leg_gap"": 25.0, ""leg_sl"": 25.0, ""leg_tp"": 115.0, ""min_fv"": 200.0, ""min_bos"": 20.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.358,287,-0.227,77,-0.266,29,-287,-5172,10205,2804,-2173,4351,6707,-6541,381,109,194,78,0.36,523.0,0,194,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",500,,,near,0.82,55321,76,43,0,33,1.0,80.0,0,0,157.6,-128.6,-76.1,94,54,9,31,0.857,99.5,0,9,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 60, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": false, ""leg_max"": 1, ""rev_mode"": ""mixed"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""both"", ""stack_size"": 1.0, ""ma"": 100, ""big_thr"": 15.0, ""big_sl"": 30.0, ""big_tp"": 100.0, ""std_sl"": 30.0, ""std_tp"": 60.0, ""leg_gap"": 15.0, ""leg_sl"": 45.0, ""leg_tp"": 140.0, ""min_fv"": 200.0, ""min_bos"": 15.0, ""disp_pts"": 15.0, ""stack_gap"": 20.0}",0.315,287,-0.257,71,-0.152,60,-2656,-4856,3939,-3604,3953,-328,3831,-3509,381,126,90,165,0.583,998.5,0,90,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",500,4000.0,,near,0.82,55321,76,43,0,33,1.0,80.0,0,0,157.6,-128.6,-76.1,94,54,9,31,0.857,99.5,0,9,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 60, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": false, ""leg_max"": 1, ""rev_mode"": ""mixed"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""both"", ""stack_size"": 1.0, ""ma"": 100, ""big_thr"": 15.0, ""big_sl"": 30.0, ""big_tp"": 100.0, ""std_sl"": 30.0, ""std_tp"": 60.0, ""leg_gap"": 15.0, ""leg_sl"": 45.0, ""leg_tp"": 140.0, ""min_fv"": 200.0, ""min_bos"": 15.0, ""disp_pts"": 15.0, ""stack_gap"": 20.0}",0.315,287,-0.257,71,-0.152,60,-2656,-4856,3939,-3604,3953,-328,3831,-3509,381,126,90,165,0.583,998.5,0,90,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",500,4000.0,,,0.66,49234,76,43,0,33,1.0,133.0,0,0,140.3,13.2,-93.7,94,54,0,40,1.0,145.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 150, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 35.0, ""big_tp"": 115.0, ""std_sl"": 25.0, ""std_tp"": 42.0, ""leg_gap"": 20.0, ""leg_sl"": 45.0, ""leg_tp"": 60.0, ""min_fv"": 80.0, ""min_bos"": 5.0, ""disp_pts"": 20.0, ""stack_gap"": 10.0}",0.281,233,0.026,55,-0.187,19,-224,-10466,7067,8100,6407,8312,2420,-6072,381,173,130,78,0.571,439.0,0,130,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 11}",500,2000.0,,,0.66,49234,76,43,0,33,1.0,133.0,0,0,140.3,13.2,-93.7,94,54,0,40,1.0,145.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 150, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 35.0, ""big_tp"": 115.0, ""std_sl"": 25.0, ""std_tp"": 42.0, ""leg_gap"": 20.0, ""leg_sl"": 45.0, ""leg_tp"": 60.0, ""min_fv"": 80.0, ""min_bos"": 5.0, ""disp_pts"": 20.0, ""stack_gap"": 10.0}",0.281,233,0.026,55,-0.187,19,-224,-10466,7067,8100,6407,8312,2420,-6072,381,173,130,78,0.571,439.0,0,130,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 5}",250,4000.0,,,0.66,31193,76,41,0,35,1.0,224.0,0,0,88.9,-21.1,-27.2,94,49,0,45,1.0,281.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 60, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": false, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 3, ""stack_trig"": ""both"", ""stack_size"": 1.0, ""ma"": 100, ""big_thr"": 10.0, ""big_sl"": 25.0, ""big_tp"": 150.0, ""std_sl"": 25.0, ""std_tp"": 30.0, ""leg_gap"": 20.0, ""leg_sl"": 45.0, ""leg_tp"": 90.0, ""min_fv"": 150.0, ""min_bos"": 5.0, ""disp_pts"": 25.0, ""stack_gap"": 15.0}",0.355,230,-0.084,55,-0.109,34,-1858,-2969,-282,-1702,-6433,-3687,706,-1687,381,0,206,175,0.0,,0,206,,,,,,,
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",250,2000.0,,near,1.15,36877,76,41,0,35,1.0,160.0,0,0,105.1,-58.8,66.6,94,54,3,37,0.947,192.5,0,3,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 60, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 2, ""rev_mode"": ""off"", ""wait_open"": true, ""maxpos"": 2, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 100, ""big_thr"": 10.0, ""big_sl"": 30.0, ""big_tp"": 115.0, ""std_sl"": 35.0, ""std_tp"": 42.0, ""leg_gap"": 10.0, ""leg_sl"": 45.0, ""leg_tp"": 140.0, ""min_fv"": 100.0, ""min_bos"": 0.0, ""disp_pts"": 20.0, ""stack_gap"": 15.0}",0.358,260,-0.047,64,0.354,44,-1052,-1712,1156,-707,6255,-4520,3177,-704,381,0,21,360,0.0,,0,21,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": false, ""vwap"": true, ""legs"": false, ""leg_max"": 2, ""rev_mode"": ""disp_fv"", ""wait_open"": true, ""maxpos"": 3, ""stack_trig"": ""bos"", ""stack_size"": 1.0, ""ma"": 200, ""big_thr"": 4.0, ""big_sl"": 12.0, ""big_tp"": 40.0, ""std_sl"": 14.0, ""std_tp"": 20.0, ""leg_gap"": 6.0, ""leg_sl"": 14.0, ""leg_tp"": 24.0, ""min_fv"": 60.0, ""min_bos"": 4.0, ""disp_pts"": 6.0, ""stack_gap"": 8.0}",0.129,147.0,-0.128,52.0,-0.088,55.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",250,2000.0,,near,0.75,32604,76,40,0,36,1.0,181.5,0,0,92.9,-17.8,40.7,94,45,0,49,1.0,250.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 120, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 2, ""stack_trig"": ""both"", ""stack_size"": 0.5, ""ma"": 200, ""big_thr"": 10.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 35.0, ""std_tp"": 30.0, ""leg_gap"": 20.0, ""leg_sl"": 35.0, ""leg_tp"": 90.0, ""min_fv"": 40.0, ""min_bos"": 20.0, ""disp_pts"": 20.0, ""stack_gap"": 10.0}",0.372,265,-0.071,64,0.163,36,-1306,-2152,987,-1605,-5383,466,2981,-3907,381,0,50,331,0.0,,0,50,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 7}",250,4000.0,,near,0.75,32604,76,40,0,36,1.0,181.5,0,0,92.9,-17.8,40.7,94,45,0,49,1.0,250.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 120, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 2, ""stack_trig"": ""both"", ""stack_size"": 0.5, ""ma"": 200, ""big_thr"": 10.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 35.0, ""std_tp"": 30.0, ""leg_gap"": 20.0, ""leg_sl"": 35.0, ""leg_tp"": 90.0, ""min_fv"": 40.0, ""min_bos"": 20.0, ""disp_pts"": 20.0, ""stack_gap"": 10.0}",0.372,265,-0.071,64,0.163,36,-1306,-2152,987,-1605,-5383,466,2981,-3907,381,0,50,331,0.0,,0,50,,,,,,,
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",250,2000.0,,near,1.22,36863,76,38,0,38,1.0,152.5,0,0,105.0,-106.6,-88.5,94,37,8,49,0.822,224.0,0,8,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 90, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 4, ""rev_mode"": ""mixed"", ""wait_open"": true, ""maxpos"": 1, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 10.0, ""big_sl"": 25.0, ""big_tp"": 100.0, ""std_sl"": 25.0, ""std_tp"": 50.0, ""leg_gap"": 25.0, ""leg_sl"": 25.0, ""leg_tp"": 115.0, ""min_fv"": 200.0, ""min_bos"": 20.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.358,287,-0.227,77,-0.266,29,-144,-2586,5736,1402,3443,-3404,3866,-1257,381,22,154,205,0.125,613.0,0,154,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": false, ""vwap"": true, ""legs"": false, ""leg_max"": 2, ""rev_mode"": ""disp_fv"", ""wait_open"": true, ""maxpos"": 3, ""stack_trig"": ""bos"", ""stack_size"": 1.0, ""ma"": 200, ""big_thr"": 4.0, ""big_sl"": 12.0, ""big_tp"": 40.0, ""std_sl"": 14.0, ""std_tp"": 20.0, ""leg_gap"": 6.0, ""leg_sl"": 14.0, ""leg_tp"": 24.0, ""min_fv"": 60.0, ""min_bos"": 4.0, ""disp_pts"": 6.0, ""stack_gap"": 8.0}",0.129,147.0,-0.128,52.0,-0.088,55.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",250,3000.0,,near,0.66,30905,76,35,0,41,1.0,199.0,0,0,88.0,-8.3,54.7,94,28,0,66,1.0,235.5,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": true, ""vwap"": true, ""legs"": false, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 2, ""stack_trig"": ""fvg"", ""stack_size"": 1.0, ""ma"": 100, ""big_thr"": 15.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 25.0, ""std_tp"": 50.0, ""leg_gap"": 15.0, ""leg_sl"": 45.0, ""leg_tp"": 60.0, ""min_fv"": 125.0, ""min_bos"": 20.0, ""disp_pts"": 40.0, ""stack_gap"": 20.0}",0.352,230,-0.033,55,0.219,34,-991,-6631,776,-1084,-1318,-518,3892,-1627,381,0,22,359,0.0,,0,22,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",250,4000.0,,near,0.66,30905,76,35,0,41,1.0,199.0,0,0,88.0,-8.3,54.7,94,28,0,66,1.0,235.5,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 90, ""exit"": ""run"", ""open_trade"": true, ""vwap"": true, ""legs"": false, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 2, ""stack_trig"": ""fvg"", ""stack_size"": 1.0, ""ma"": 100, ""big_thr"": 15.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 25.0, ""std_tp"": 50.0, ""leg_gap"": 15.0, ""leg_sl"": 45.0, ""leg_tp"": 60.0, ""min_fv"": 125.0, ""min_bos"": 20.0, ""disp_pts"": 40.0, ""stack_gap"": 20.0}",0.352,230,-0.033,55,0.219,34,-991,-6631,776,-1084,-1318,-518,3892,-1627,381,0,22,359,0.0,,0,22,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 10}",250,,,near,0.68,32680,76,34,0,42,1.0,188.0,0,0,93.1,-18.2,-23.5,94,44,0,50,1.0,244.5,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 120, ""exit"": ""run"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 1, ""rev_mode"": ""off"", ""wait_open"": true, ""maxpos"": 2, ""stack_trig"": ""bos"", ""stack_size"": 0.5, ""ma"": 50, ""big_thr"": 25.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 30.0, ""std_tp"": 50.0, ""leg_gap"": 15.0, ""leg_sl"": 35.0, ""leg_tp"": 90.0, ""min_fv"": 40.0, ""min_bos"": 15.0, ""disp_pts"": 40.0, ""stack_gap"": 15.0}",0.372,238,-0.073,56,-0.094,19,-1198,-7005,2077,-371,914,350,4688,-621,381,0,14,367,0.0,,0,14,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,2000.0,,,0.74,31397,76,32,0,44,1.0,193.0,0,0,89.5,-11.8,88.5,94,43,0,51,1.0,235.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 60, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 2, ""rev_mode"": ""off"", ""wait_open"": true, ""maxpos"": 2, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 100, ""big_thr"": 10.0, ""big_sl"": 30.0, ""big_tp"": 115.0, ""std_sl"": 35.0, ""std_tp"": 42.0, ""leg_gap"": 10.0, ""leg_sl"": 45.0, ""leg_tp"": 140.0, ""min_fv"": 100.0, ""min_bos"": 0.0, ""disp_pts"": 20.0, ""stack_gap"": 15.0}",0.358,260,-0.047,64,0.354,44,-1052,-1712,523,-707,1461,1060,2665,-2717,381,0,0,381,0.0,,0,0,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",250,3000.0,,,0.74,31397,76,32,0,44,1.0,193.0,0,0,89.5,-11.8,88.5,94,43,0,51,1.0,235.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 60, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 2, ""rev_mode"": ""off"", ""wait_open"": true, ""maxpos"": 2, ""stack_trig"": ""fvg"", ""stack_size"": 0.5, ""ma"": 100, ""big_thr"": 10.0, ""big_sl"": 30.0, ""big_tp"": 115.0, ""std_sl"": 35.0, ""std_tp"": 42.0, ""leg_gap"": 10.0, ""leg_sl"": 45.0, ""leg_tp"": 140.0, ""min_fv"": 100.0, ""min_bos"": 0.0, ""disp_pts"": 20.0, ""stack_gap"": 15.0}",0.358,260,-0.047,64,0.354,44,-1052,-1712,523,-707,1461,1060,2665,-2717,381,0,0,381,0.0,,0,0,,,,,,,
"{""ASIA"": null, ""LDN"": null, ""NY"": 1}",250,,,near,0.69,30735,76,31,0,45,1.0,198.0,0,0,87.6,-7.2,47.8,94,43,0,51,1.0,235.0,0,0,9,0,0,9,0.0,,0,0,"{""offset"": 0, ""window"": 120, ""exit"": ""hard"", ""open_trade"": true, ""vwap"": true, ""legs"": true, ""leg_max"": 2, ""rev_mode"": ""off"", ""wait_open"": false, ""maxpos"": 2, ""stack_trig"": ""both"", ""stack_size"": 0.5, ""ma"": 100, ""big_thr"": 25.0, ""big_sl"": 25.0, ""big_tp"": 115.0, ""std_sl"": 20.0, ""std_tp"": 35.0, ""leg_gap"": 20.0, ""leg_sl"": 45.0, ""leg_tp"": 140.0, ""min_fv"": 80.0, ""min_bos"": 15.0, ""disp_pts"": 30.0, ""stack_gap"": 15.0}",0.35,242,-0.029,59,0.191,35,-1355,-4266,-1558,-2108,-8808,-2041,2122,3069,381,0,193,188,0.0,,0,193,,,,,,,
